stationId,stationName,latitude,longitude
ST-683,2002. 노들역 1번출구,37.51284409,126.95246887
ST-877,2003. 사육신공원앞,37.51335907,126.94805908
ST-685,2007. 유한양행앞,37.51293945,126.93424225
ST-686,2008. 노량진근린공원 대방공원,37.50936890,126.92807007
ST-726,2009. 보라매역 8번출구,37.50007629,126.92108154
ST-727,2012. 대림사거리(동작상떼빌아파트),37.48836136,126.90622711
ST-687,2013. 장승배기역 5번출구,37.50585175,126.93936157
ST-728,2015. 신대방삼거리역 6번출구쪽,37.49985504,126.92956543
ST-688,2016. 신대방삼거리역 3번출구쪽,37.49964523,126.92709351
ST-690,2020. 장승배기역2번출구뒷편쪽,37.50449753,126.93898773
ST-691,2024. 상도역 1번출구,37.50217819,126.94820404
ST-692,2025. 흑석역 1번출구,37.50938034,126.96361542
ST-932,2026. 흑석역 4번출구,37.50858688,126.96349335
ST-693,2027. 중앙대학교 정문 1,37.50704193,126.95915222
ST-729,2033. 사당동 아르테스 웨딩앞,37.48149109,126.98158264
ST-924,2034. 사당역 7번출구쪽,37.47689056,126.98057556
ST-694,2036. 정금마을 마을버스정류장,37.49466324,126.98244476
ST-695,2037. 동작역 5번출구 동작주차공원,37.50318909,126.97714996
ST-696,2038. 동작역 7번출구,37.50318146,126.97608948
ST-697,2040. 비계 버스정류소,37.50635910,126.96907806
ST-731,2041. 사당중학교 버스정류소,37.48683548,126.96804810
ST-732,2048. 삼일초등학교 인근,37.48907852,126.97356415
ST-699,2050. 노량진역 5번출구,37.51324844,126.93997192
ST-700,2054. 삼익아파트,37.51054764,126.94484711
ST-733,2056. 동작구민 체육센터,37.49449921,126.91652679
ST-701,2057. 상도 아이파크 아파트,37.50088120,126.94174957
ST-1150,2058. 동작경찰서,37.51352310,126.94352722
ST-1151,2059. 보라매공원 정문,37.49707794,126.91779327
ST-1152,2060. 남성역3번출구 뒤,37.48463058,126.97154999
ST-1154,2062. 사당새마을금고,37.48665237,126.96784210
ST-1355,2064. 흑석한강푸르지오 106동앞,37.50535583,126.96617889
ST-1356,2065. 서울시여성가족재단,37.51198959,126.92708588
ST-1542,2066. 양문교회 앞,37.48939896,126.90711212
ST-1543,2067. 보라매역․동작세무서 버스정류장(강남중학교방면),37.49766922,126.91986847
ST-1544,2068. 총신대 앞(육교),37.48815918,126.96647644
ST-1667,2069. 숭실대 입구역3번 출구 앞,37.49660110,126.95368195
ST-1545,2070. 노량진역 2번 출구 앞,37.51391983,126.94306946
ST-1742,2071. 대림아파트 후문 상가 옆,37.48886871,126.97190857
ST-2350,2077.노들역 3번출구,37.51193619,126.95416260
ST-2351,2078.흑석 아크로리버하임(103동),37.51083755,126.96163177
ST-2352,2079.중앙대학교 중앙광장,37.50667191,126.95777893
ST-2353,2080. 대방지하보도(대방동경남아너스빌아파트),37.51213455,126.92543793
ST-2355,2082.7호선 이수역7번출구,37.48460770,126.98179626
ST-2356,2083.흑석롯데캐슬에듀포레(107동),37.50470352,126.96073151
ST-2357,2084.e편한세상 상도노빌리티 앞,37.50456238,126.94678497
ST-2358,2085.강남중학교 앞,37.50274277,126.92157745
ST-2359,2086.삼일수영장 앞,37.48712158,126.97435760
ST-2361,2088.상도중앙하이츠빌 입구,37.50024796,126.94972992
ST-2362,2089.사당역10번출구(금강빌딩),37.47910690,126.98150635
ST-2363,2090.기아자동차 사당점 앞,37.48377991,126.97792053
ST-2364,2091. 이수역9번출구,37.48470306,126.98059082
ST-2365,2092.흑석한강푸르지오(110동),37.50311279,126.96471405
ST-2366,2093.상도SH빌아파트 입구,37.50321198,126.95459747
ST-2367,2094.숭실대학교(중문) ,37.49550629,126.95637512
ST-2368,2095.경문고등학교 앞,37.49150085,126.98240662
ST-2369,2096.서울특별시 동작관악교육지원청,37.50251389,126.94065094
ST-702,2102. 봉림교 교통섬,37.48408508,126.92688751
ST-703,2103. 신림동 우방아파트,37.48917770,126.91927338
ST-712,2104. 사당역 5번출구,37.47608948,126.98133087
ST-704,2105. 미성동 신림체육센터,37.48025131,126.91460419
ST-705,2106. 세이브마트,37.47372818,126.91840363
ST-714,2108. 은천치안센터,37.48334122,126.94319916
ST-882,2109. 은천로입구 가로공원,37.48620224,126.93581390
ST-950,2110. 조원동 미성아파트,37.48319244,126.90203094
ST-965,2111. 서울대입구역 1번출구,37.48086929,126.95331573
ST-715,2112. 서울대입구역 마에스트로,37.48133850,126.95064545
ST-883,2115. 관악구시설관리공단,37.47991562,126.90283966
ST-717,2116. 에이스에이존빌딩,37.48170471,126.95082855
ST-884,2119. 중앙동 동진빌딩,37.48425674,126.95469666
ST-719,2122. 낙성대로 입구,37.47805786,126.96049500
ST-707,2127. 난곡종점,37.46488571,126.91947937
ST-720,2128. 관악구청교차로,37.47916412,126.95258331
ST-721,2129. 낙성대 과학전시관,37.46905518,126.95814514
ST-722,2130. 영어마을 관악캠프,37.47198868,126.95842743
ST-976,2136. 신림역 8번출구,37.48450851,126.93006897
ST-723,2137. KT&G 관악지점,37.48490143,126.93653107
ST-951,2139. 서울신성초등학교,37.47116470,126.93701935
ST-724,2140. 신림1교 교차로,37.47842789,126.93186188
ST-886,2143. 서울산업정보학교,37.47069550,126.94219971
ST-709,2144. 난우길입구,37.47777557,126.91675568
ST-725,2145. 은천초등학교 육교,37.48635864,126.94292450
ST-887,2148. 낙성대역 3번출구 뒤,37.47702789,126.96339417
ST-952,2156. 신림푸르지오아파트,37.48072052,126.90932465
ST-1156,2159. 인헌초교,37.47509003,126.95922852
ST-1259,2164. 관악우체국,37.48476791,126.93287659
ST-1260,2165. JK장평타워,37.47648239,126.96536255
ST-1262,2167. 낙성대역 1번출구,37.47629547,126.96495819
ST-1264,2169. 봉천역 2번출구,37.48218918,126.94213104
ST-1265,2170. 조원동 강남힐병원,37.48152924,126.91203308
ST-1337,2171. 서울대입구역 5번출구,37.48154831,126.95200348
ST-1267,2172. 나들목공원,37.46940613,126.94451141
ST-1268,2173. 당곡사거리,37.48974991,126.92746735
ST-1269,2174. 삼성디지털프라자관악점,37.48856354,126.92848206
ST-1270,2175. 신림동걷고싶은문화의거리입구,37.48730087,126.92870331
ST-1357,2176. 보라매공원 보도육교,37.48899078,126.91638184
ST-1546,2177. 신대방역 2번 출구,37.48682404,126.91283417
ST-1547,2178. 서울대학교 정문,37.46709442,126.94932556
ST-1548,2179. 양녕로 입구,37.48218918,126.94615936
ST-1678,2183. 동방1교,37.47182846,126.93392181
ST-1702,2184. 구암초등학교 버스정류장,37.48949051,126.94592285
ST-1757,2185. 대학동 고시촌,37.47046661,126.93865204
ST-2370,2186. 낙성대입구삼거리,37.47882080,126.95960999
ST-2371,2187. 현대시장사거리,37.48673630,126.94751740
ST-2373,2189. 봉천역 4번출구,37.48275375,126.94140625
ST-2374,2190.도원맨션,37.48368835,126.93915558
ST-2375,2191.대학동주민센터 ,37.47068787,126.93648529
ST-2379,2195.은천교회,37.48464584,126.93450928
ST-2380,2196. 봉천역 3번출구,37.48331070,126.93902588
ST-2382,2198.사랑의병원,37.47946548,126.95693207
ST-2383,2199.신봉천주유소 A,37.47877121,126.95869446
ST-742,2202.청계산입구역 1번출구,37.44893646,127.05437469
ST-925,2203. 청계산입구역 2번출구,37.44765854,127.05501556
ST-743,2205. 내곡3단지 어린이공원 앞,37.45375061,127.05937958
ST-744,2206. 언남초등학교 앞,37.45435715,127.06210327
ST-926,2207. 내곡파출소 뒤 정자,37.45440674,127.06492615
ST-745,2210. 반포1동 주민센터 앞,37.50509644,127.01310730
ST-927,2211. 서초구립반포도서관 앞,37.50263596,127.01231384
ST-746,2212.서초현대4차아파트 201동 맞은편,37.50065231,127.01861572
ST-747,2213. 고속터미널역 5번출구 앞,37.50223160,127.00225830
ST-748,2214. 신반포역 2번출구 앞,37.50411606,126.99748993
ST-928,2215. 반포종합운동장 입구,37.50171280,126.99547577
ST-749,2217.아크로리버뷰 부지 앞,37.51304626,127.00595856
ST-750,"2219. 고속터미널역 8-1번, 8-2번 출구 사이",37.50619888,127.00394440
ST-752,2221. 방일초교 마을버스 정류장,37.48561096,126.99468231
ST-753,2222.사당역 12번출구 뒤,37.47806931,126.98203278
ST-754,2223. 방배래미안 정문 앞,37.47261047,126.98300934
ST-755,2225.백석예술대학교 제3캠퍼스 앞,37.47375870,126.99524689
ST-756,2226. 신동아럭스빌아파트 앞,37.47518158,127.00138855
ST-757,2227.방배열린문화센터 앞,37.48905182,126.99252319
ST-758,2228.뒷벌공원 옆,37.48976898,126.98676300
ST-759,2229.로고스교회 맞은 편,37.48701096,126.98496246
ST-760,2230.이수역 4번 출구,37.48582840,126.98262787
ST-761,2231. 삼성타운(삼성생명) A동 맞은편,37.49691391,127.02496338
ST-762,2233. 서초신동아1차아파트 옆,37.49111176,127.02295685
ST-763,2235.KT 서초지사 앞,37.48215866,127.00270081
ST-764,2237.서울남부터미널 대합실 입구,37.48455811,127.01486969
ST-765,2239.교대역 6번출구,37.49421692,127.01378632
ST-766,2241.양재전화국 사거리,37.48537827,127.04170227
ST-767,2242.양재역 10번 출구 앞,37.48398972,127.03417969
ST-768,2243.서울가정법원,37.48149109,127.03672791
ST-769,2244.교육개발원입구 교차로,37.47785187,127.03890991
ST-770,2245.양재초등학교 맞은편,37.47361374,127.03050995
ST-889,2246. 서울시 품질시험소 앞,37.46920013,127.02900696
ST-771,2247.섬들근린공원,37.46263885,127.02661896
ST-929,2248. 서초리슈빌S 글로벌 앞,37.45995331,127.02474213
ST-880,2249. 우솔초등학교 맞은편,37.45623398,127.01934814
ST-881,2250. 서초유치원 맞은편,37.45579910,127.01628876
ST-781,2251. 더케이호텔 입구(양재2) ,37.46750641,127.03447723
ST-890,2252. 잔디마을 마을버스 정류장,37.46332169,127.03604126
ST-772,2255. 양재시민의숲역 1번출구,37.47016525,127.03862000
ST-773,2256.양재동 꽃시장 입구,37.46768951,127.04035950
ST-774,2257. 청계산 입구 삼거리,37.46268845,127.04611206
ST-775,2258.구룡사 삼거리,37.47153854,127.05059052
ST-780,2259. 잠원역 3번-4번 출구사이,37.51298904,127.01117706
ST-879,2263. 바우뫼문화복지회관,37.47192764,127.02684021
ST-935,2264. 이수역 1번출구,37.48897171,126.98271942
ST-949,2265. 이수고가차도 남단,37.49474335,126.98306274
ST-1158,2266. 서초역 3번출구,37.49053955,127.00816345
ST-1160,2268. 서초4동주민센터 ,37.50231934,127.02227020
ST-1161,2269. 주홍교 하부,37.51034927,127.01605225
ST-1162,2270. 서초포레스타 7단지,37.44896698,127.05773926
ST-1163,2271. 내방역 8번출구 앞,37.48802185,126.99411774
ST-1164,2272. 교대입구 교차로,37.48730850,127.01058197
ST-1165,2273. 일동제약 사거리,37.47782898,127.03826904
ST-1166,2274. 양재시민의숲역 3번출구,37.46924210,127.03982544
ST-1168,2276. 영동1교 (양재천근린공원),37.47387695,127.03903198
ST-1169,2277. 길마중4교 하부,37.51483917,127.01560211
ST-1305,2279. 교대역 5번출구뒤,37.49361801,127.01418304
ST-1306,2280. 서울서초고용센터앞,37.48416138,127.01097107
ST-1307,2281. 연세사랑병원신관앞,37.47597885,126.98628235
ST-1309,2283. 그룹한빌딩옆,37.48652649,126.98916626
ST-1310,2284. CJ오쇼핑앞,37.46810150,126.98680115
ST-1311,2285. LH서초3단지 301동 맞은편,37.45742416,127.02265167
ST-1312,2286. 탑성마을입구,37.45854950,127.05588531
ST-1313,2287. 능안마을입구,37.45561981,127.06710052
ST-1314,2288. 안골마을입구,37.45560837,127.06445312
ST-1315,2289. 남태령역 2번출구,37.46429825,126.98852539
ST-1360,2293. SPC 앞,37.48479843,127.03699493
ST-1361,2294. 두상빌딩 앞,37.47590637,127.04624176
ST-1404,2297. 남부터미널역 1번출구,37.48567200,127.01592255
ST-1406,2299. 한전아트센터 앞,37.48646927,127.02806091
ST-777,2301. 현대고등학교 건너편,37.52407074,127.02178955
ST-787,2302. 교보타워 버스정류장(신논현역 3번출구 후면),37.50558090,127.02427673
ST-788,2303. 논현역 10번출구,37.51137161,127.02146149
ST-789,2304. 대현그린타워,37.51162720,127.03565216
ST-790,2305. MCM 본사 직영점 앞,37.52064133,127.03450775
ST-791,2306. 압구정역 2번 출구 옆,37.52712250,127.02871704
ST-792,2307. 압구정 한양 3차 아파트,37.52838135,127.03901672
ST-793,2308. 압구정파출소 앞,37.52930069,127.03559875
ST-783,2309. 청담역(우리들병원 앞),37.51890182,127.04938507
ST-794,2310. 청담동 맥도날드 옆(위치),37.52361298,127.04017639
ST-786,2311. 학동로 래미안 아파트 앞,37.51777267,127.04302216
ST-795,2312. 청담역 13번 출구 앞,37.52058029,127.05632782
ST-796,2313. 금원빌딩 앞,37.52511597,127.05246735
ST-798,2314. 청담나들목입구,37.52101517,127.06015015
ST-799,2315. 봉은사역 5번출구 옆,37.51424789,127.06111908
ST-784,2317. 삼성도로공원,37.51588821,127.06620026
ST-801,2318. 삼성중앙역4번출구(문화센터더 리빌),37.51357651,127.05503082
ST-802,2319. 포스코사거리 서측(수협 삼성동 지점),37.50660706,127.05467987
ST-804,2321. 학여울역 사거리,37.49611664,127.06944275
ST-806,2323. 주식회사 오뚜기 정문 앞,37.50221252,127.06720734
ST-807,2324. 천주교 대치 2동 교회 옆,37.50043869,127.06622314
ST-808,2325. 대치삼성아파트 앞 교차로,37.49864960,127.05931854
ST-809,2326. 대치동 삼성로,37.50239563,127.05879974
ST-810,2327. 뱅뱅사거리 랜드마크타워 앞,37.49055099,127.03146362
ST-811,2328. 르네상스 호텔 사거리 역삼지하보도 7번출구 앞,37.50321198,127.04273224
ST-812,2329. 르네상스호텔사거리 역삼지하보도 2번출구,37.50235748,127.04319000
ST-813,2330. 역삼월드메르디앙아파트 앞,37.49219894,127.03945923
ST-814,2331. 동영문화센터앞,37.49805069,127.04460144
ST-815,2332. 선릉역3번출구,37.50410461,127.04903412
ST-816,2333. 양재역 3번출구 주변,37.48515701,127.03407288
ST-817,2334. 삼호아파트 2동 ( 간선도로),37.49375916,127.04589844
ST-818,2335. 3호선 매봉역 3번출구앞,37.48676682,127.04676056
ST-819,2336. 강남세브란스교차로  래미안그레이튼 104동 앞,37.49423599,127.04746246
ST-782,2337. 대모산입구역 2번출구 앞,37.49207687,127.07197571
ST-820,2339. 현대아파트 정문 앞,37.48326111,127.05229950
ST-821,2340. 삼호물산버스정류장(23370) 옆,37.47750854,127.04517365
ST-822,2341. 일원역 4~5번 출구 사이,37.48331070,127.08493805
ST-823,2342. 대청역 1번출구  뒤,37.49400711,127.07951355
ST-779,2344. 리엔파크 2단지 앞,37.46506119,127.10119629
ST-961,2347. 두산건설 본사,37.51863861,127.03540039
ST-797,2348. 포스코사거리(기업은행),37.50723267,127.05685425
ST-959,2349. 역삼빌딩 앞(하나은행 옆),37.50154495,127.03856659
ST-960,2350. 래미안그레이튼102동앞,37.49482346,127.04790497
ST-937,2351. 청소년수련관(수영장)앞,37.48387909,127.08902740
ST-962,2352. 서울본부세관(건설회관 앞),37.51758957,127.03502655
ST-963,2353. 강남구청역 2번출구 뒤,37.51681137,127.04047394
ST-953,2354. 청담역 2번출구,37.51978683,127.05676270
ST-954,2356. 강남구청,37.51807022,127.04711914
ST-966,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),37.50166321,127.04297638
ST-957,2358. 구룡초사거리 (현대아파트10동 앞 ),37.48138428,127.05391693
ST-958,"2359. 국립국악중,고교 정문 맞은편",37.47560501,127.05037689
ST-956,2360. 도곡1동 주민센터 교차로,37.49280930,127.04138947
ST-1171,2362. 신사동 가로수길 입구,37.51763535,127.02245331
ST-1172,2363. 강남 을지병원 교차로,37.51913834,127.02751923
ST-1173,2364. 도산공원교차로,37.52124023,127.03189850
ST-1174,2365. K+ 타워 앞,37.52330017,127.03847504
ST-1177,2368. 도곡동 경남아파트 건너편,37.48934174,127.04129791
ST-1178,2369. KT선릉타워,37.50542831,127.05287170
ST-1179,2370. 한티역 3번출구,37.49655151,127.05429840
ST-1180,2371. 한국우편사업진흥원,37.51474762,127.03513336
ST-1181,2372. 대치역 사거리,37.49449921,127.06379700
ST-1182,2373. 개포동역 사거리,37.48927689,127.06557465
ST-1184,2375. 수서역 1번출구 앞,37.48735046,127.10099792
ST-1185,2376. 수서역 6번출구 앞,37.48677826,127.10051727
ST-1186,2377. 수서역 5번출구,37.48735046,127.10232544
ST-1245,2380. 삼성동베이직하우스앞,37.51169586,127.04934692
ST-1246,2381. 언주역 3번출구앞,37.50799942,127.03383636
ST-1247,2382. 역삼동 sk뷰 501동앞,37.50122833,127.05036163
ST-1248,2383. 보금자리정원,37.46632767,127.09488678
ST-1364,2384. 자곡사거리,37.47602844,127.10594177
ST-1365,2385. 학동역,37.51395035,127.03015137
ST-1366,2386. 크린랩 본사,37.50958633,127.04090881
ST-1407,2387. 래미안강남힐즈 사거리,37.47245407,127.09607697
ST-1433,2388. 강남구 도시관리공단,37.51678467,127.05161285
ST-1559,2389. 경기여자고등학교 후문 (삼성로3길 입구),37.48616028,127.06723785
ST-1560,2390. 구룡마을 입구 (래미안블레스티지 아파트),37.48088074,127.06304169
ST-1561,2391. 구룡터널 입구(개포1단지아파트),37.47598648,127.05962372
ST-1562,2392. 구룡산 입구 (구룡산 서울둘레길 입구),37.47447205,127.05545044
ST-1564,2394. 개포래미안포레스트아파트 107동 앞,37.48025131,127.05419159
ST-1566,2396. 영동3교 북단(우성캐릭터 앞 보도),37.48574066,127.05104828
ST-1568,2398. 더라움,37.50811005,127.03945160
ST-1571,2401. 밀알학교 입구 (삼성서울병원 입구),37.48656082,127.08267212
ST-1573,2403. 공무원연금매점 교차로 (개포주공9단지 입구),37.48871994,127.07453918
ST-1574,2404. 대모산입구역 4번 출구 앞,37.49180984,127.07315826
ST-1575,2405. 청담공원앞 교차로,37.51871109,127.05084991
ST-1576,2406. 논현동 광명빌딩 앞,37.51757050,127.02364349
ST-1577,2407. 역삼서초삼성 세무서 앞 (역삼빌딩 앞),37.49847031,127.03011322
ST-1578,2408. 강남한양수자인아파트,37.47734070,127.11327362
ST-1679,2409. 역삼동 디오슈페리움 (우성아파트 사거리),37.49206161,127.03074646
ST-1680,2410. 포스코피앤에스타워 (역삼역 3번출구 부근),37.49959946,127.03375244
ST-1703,2411. 세곡동 성당,37.47296906,127.11222839
ST-1879,2413.도곡역 1번 출구,37.49095917,127.05498505
ST-1880,2414. 도곡역 아카데미스위트 앞,37.48897171,127.05182648
ST-1881,2415.한티역 롯데백화점 앞,37.49667358,127.05342865
ST-1882,2416.한티역 6번 출구,37.49589920,127.05219269
ST-1883,"2417.선정릉 디캠프(D,CAMP)앞",37.50799942,127.04524994
ST-1884,2418.봉은사역 7번 출구 ,37.51393509,127.05982208
ST-1885,"2419.봉은사역 1,2번 출구 ",37.51430893,127.05970001
ST-1886,2420.학여울역 사거리(LG베스트샵 앞),37.49689484,127.07013702
ST-1888,2422.수서동 성당 맞은편,37.48416901,127.09484863
ST-1889,2423.영희초교 사거리(래미안개포루체하임),37.49083710,127.08065033
ST-1891,2425.세곡동 사거리(대왕초등학교 정류장),37.46461868,127.10684967
ST-1892,2426.강남한신휴플러스 6단지,37.46829605,127.10469818
ST-1893,2427.개포고등학교 정문앞,37.48485184,127.05837250
ST-1895,2429.압구정로데오역 6번출구,37.52745438,127.04042816
ST-1896,2430.강남파이낸스센터앞(역삼역2번출구),37.50024414,127.03605652
ST-1897,2431.대치역 7번출구,37.49411774,127.06290436
ST-1552,2501. 서초 포레스타5단지,37.45066071,127.05706024
ST-1553,2502. 서초역1번출구 앞,37.49195099,127.00855255
ST-1554,2503. 반포1동 서초빌딩 앞,37.50381088,127.02136230
ST-1556,2505. 우성아파트사거리 (기업은행앞),37.49325943,127.02953339
ST-1557,2506. LG유플러스 (방배사옥),37.47909164,126.99067688
ST-1654,2508. 양재이스타빌 앞,37.48297882,127.04225922
ST-1655,2509. 심산기념문화센터,37.49836349,126.99114990
ST-1735,2510. JW타워,37.48303986,127.02146149
ST-1739,2511. 이수역 6번출구 앞,37.48366165,126.98232269
ST-1899,2514.사평역 2번출구,37.50364304,127.01602173
ST-1900,2515.서초초등학교 후문,37.49892807,127.02472687
ST-1901,2516.본마을 노인복지센터 앞,37.45441818,127.05274200
ST-1902,2517. 서초그랑자이 앞,37.48768234,127.02478790
ST-1903,2518. 서초동 현대아파트 앞,37.48731613,127.02489471
ST-1904,2519.서초2교(사임당로 방면),37.49100876,127.02352142
ST-1905,2520.서초1교 (진흥아파트 방면),37.49593353,127.02177429
ST-1906,2521.서초 크로바타워 앞,37.49556351,127.01918030
ST-1908,2523.뉴코아 킴스클럽 앞,37.51019287,127.00725555
ST-1909,2524.반포쇼핑타운 8동 앞,37.50735092,127.00801849
ST-1910,2525.반포쇼핑타운 2동 앞,37.50560760,127.00215912
ST-1914,2529.우리은행 방배동지점 앞,37.48991776,126.99208069
ST-1915,2530.삼호3차아파트 앞,37.49779510,126.98706818
ST-1916,2531.멤피스아파트 앞,37.49420547,126.98935699
ST-1917,2532.국립국악원 앞,37.47820282,127.00878143
ST-1918,2533.한가람미술관 앞,37.48087692,127.01452637
ST-1920,2535.신반포역 3번출구 뒤,37.50362396,126.99732208
ST-1921,2536.서초종합체육관 입구,37.45899582,127.04132080
ST-1922,2537.양재역 8번출구 앞,37.48257065,127.03643799
ST-1923,2538.사평리근린공원,37.52026749,127.01525116
ST-2404,2539.대한무역투자진흥공사 KOTRA 앞,37.46540833,127.04377747
ST-1924,2540.반포천 앞,37.49905014,126.99625397
ST-1925,2541.옛골 입구,37.43097687,127.07033539
ST-1926,2542.신논현타워 앞,37.50508881,127.02391052
ST-1929,2545.국립중앙도서관(국제회의장옆),37.49721146,127.00427246
ST-2414,2547. 반포래미안 리오센트,37.51832199,127.01480865
ST-2415,2548.반포1동 자율방범초소 옆,37.50847626,127.01676178
ST-2416,2549.LH 서초 4단지 403동,37.45924759,127.02390289
ST-2417,2550.양재동 꽃시장 건너편,37.46738434,127.04145813
ST-1590,2601. 석촌호수 아뜰리에,37.50674820,127.09883118
ST-1592,2603. 송파 글마루 도서관,37.48095322,127.13010406
ST-1627,2604. 풍납토성 서성벽터A,37.53131104,127.11128235
ST-1656,2605. 복정역 1번 출구 앞,37.47129822,127.12709045
ST-1657,2606. 위례동주민센터 맞은편 근린공원,37.48173904,127.14322662
ST-1681,2608. 송파구청,37.51505280,127.10626984
ST-1682,2609. 보성중고등학교 후문 앞,37.52048874,127.13520050
ST-1684,2611. 송파지역자활센터 뒤,37.53641891,127.11616516
ST-1685,2612. 광평교사거리 인근,37.48871994,127.10982513
ST-1705,2613. 잠실나들목,37.51678085,127.09049225
ST-1706,2614. 가락고등학교 앞,37.50186157,127.11723328
ST-1707,2615. 테라타워2,37.48834991,127.12078094
ST-1716,2616. 거여동 사거리,37.49704742,127.14035034
ST-1717,2617. 가락삼환아파트 앞,37.49618149,127.13803101
ST-1728,2618. 삼전역 1번출구,37.50471115,127.08756256
ST-1729,2619. 석촌고분역 4번출구,37.50233841,127.09644318
ST-1730,2620. 송파나루역 4번 출구옆,37.50997925,127.11231232
ST-1719,2621. 한성백제역 2번 출구,37.51665878,127.11625671
ST-1720,2622. 올림픽공원역 3번출구,37.51625824,127.13059235
ST-1851,2623.석촌동 주민센터,37.50362396,127.10355377
ST-1852,2625.가락종합 사회복지관,37.49553680,127.10720062
ST-1853,"2626.경찰병원역 1,2번 출구 사이",37.49569321,127.12385559
ST-1854,2627.문정시영아파트 5동 앞 공원,37.49112320,127.13510895
ST-1855,2628.문정역 1번출구,37.48669815,127.12244415
ST-1857,2630.서울방이동 고분군,37.50786591,127.11698914
ST-1858,2631.배명고등학교,37.49741364,127.09630585
ST-1859,2632.석촌고분역 2번 출구,37.50264359,127.09739685
ST-1860,2633.송파학사 옆,37.47817993,127.14710236
ST-1861,2634.위례포레샤인아파트 2318동,37.47721100,127.13717651
ST-1862,2635.잠실새내역 1번출구,37.51129532,127.08673859
ST-1864,2637. 아시아지하보도 14번 출구,37.51146317,127.07881165
ST-1866,2639.석촌역 8번출구,37.50550461,127.10657501
ST-1793,2641.송파역 4번출구,37.50004959,127.11151123
ST-1794,2642.마천동 성내천 쉼터,37.50149536,127.14778137
ST-1795,2643.풍납중학교 측면,37.52515793,127.11694336
ST-1796,2644. 성내5교,37.50166702,127.13774109
ST-1797,2645.잠실나들목2(엘스아파트136동),37.51621246,127.08434296
ST-1867,2646.레이크펠리스101동앞,37.50775909,127.09129333
ST-1868,2647.잠실 자전거 수리센터 앞,37.51100922,127.10114288
ST-1869,2648.헬리오시티 112동 앞,37.49469757,127.10464478
ST-1870,2649.오금공원사거리2,37.50544357,127.13233185
ST-1871,2650.위례22단지 2208동 다리앞,37.47854996,127.13813782
ST-1872,2651.경찰병원역 3번출구 앞,37.49612427,127.12480164
ST-1873,2652.송파 레미니스1단지 102동 앞,37.50883102,127.13426208
ST-1874,2653.올림픽공원사거리(선수촌아파트),37.51202011,127.12864685
ST-1875,2654.올림픽선수촌아파트 136동 앞,37.50997543,127.13369751
ST-1876,2655.송이공원,37.50057983,127.11884308
ST-1878,2656.풍납동 아이파크 107동 앞,37.52480316,127.11463928
ST-1877,2657.송파 파인타운 11단지 ,37.47916031,127.13219452
ST-2409,2658.가락몰 업무동,37.49535751,127.11569214
ST-2410,2659.서울친환경유통센터,37.49416733,127.10453033
ST-1718,2701. 마곡나루역 5번출구 뒤편,37.56520081,126.82731628
ST-1727,2702. 마곡 엠밸리2단지,37.56917953,126.81944275
ST-2018,2703.서울도시가스 앞 ,37.54748535,126.87202454
ST-2020,2704.홈플러스(강서점),37.55852127,126.85401154
ST-2022,2706.강서공업고등학교 앞,37.57631683,126.81649780
ST-2023,2707.한강아파트,37.57036972,126.84441376
ST-2024,2708.강서한강자이타워 앞,37.56468201,126.84890747
ST-2025,2709.강변아파트 310동 앞,37.56458664,126.85691833
ST-2026,2710.라이품 공영주차장 앞,37.57131958,126.84166718
ST-2027,2711.가로공원공영주차장 1번 출구,37.53736115,126.83744812
ST-2028,2712.화곡터널입구교차로,37.53835678,126.84236145
ST-2029,2713.우장초등학교 앞,37.54853439,126.84667206
ST-2031,2715.마곡나루역 2번 출구 ,37.56692505,126.82743835
ST-2032,2716.롯데 R&D 센터,37.57094193,126.82831573
ST-2033,2717.LG유플러스 마곡사옥,37.56133652,126.83390045
ST-2034,2718.마곡수명산파크1단지,37.55519104,126.83146667
ST-2035,2719.마곡문화공원,37.56121063,126.83034515
ST-2036,2720.힐스테이트에코,37.55965805,126.82960510
ST-2037,2721.등촌1-10단지 교차로,37.56320572,126.83936310
ST-2040,2723.마곡 필네이처,37.56089401,126.83669281
ST-2041,2724.(재)FITI시험연구원,37.56848526,126.83856964
ST-2042,2725.서울식물원 식물문화센터,37.56883621,126.83563232
ST-2044,2727.서울식물원 잔디마당 앞,37.56392670,126.83064270
ST-2045,2728.마곡나루역 3번 출구,37.56580353,126.82807922
ST-2046,2729.넥센 유니버시티 앞,37.56948471,126.82809448
ST-2047,2730.마곡메가박스 앞,37.55912781,126.83495331
ST-2048,2731.명덕고교,37.55524063,126.83471680
ST-2049,2732.마곡수명산 1-2단지 ,37.55530930,126.82985687
ST-2050,2733.마곡13단지 정문 앞,37.55863190,126.81991577
ST-2054,2737.까치산역 3번 출구,37.53158951,126.84664154
ST-2056,2739.수명산파크1단지교차로,37.55363083,126.82861328
ST-2057,2740.마곡레포츠센터,37.57297516,126.83244324
ST-2058,2741.마곡수명산파크5-6단지,37.55061722,126.82688141
ST-2059,2742.강서구민올림픽체육센터,37.55990601,126.85042572
ST-2411,2744.강서세무서 앞,37.56209183,126.82096863
ST-2412,2745.수명초등학교,37.55255890,126.82311249
ST-2419,2746.수명산파크 4단지 411동 앞,37.55134964,126.82493591
