24-47,234001169
24-48,234001170
28-16,234001171
28-31,234001175
28-20,234001176
28-20,234001177
28-52,234001181
35-23,234001031
35-38,234001032
2-24,234001035
35-39,234001036
35-22,234001037
35-33,234001038
35-31,234001039
3810안양-청주,241001870
36-71,234001041
38-3,234001045
33,234001050
33-3,234001052
3,234001053
1501,241007227
37,234001058
35-24,234001061
7770(예비),200000316
8346용인-충주,241003490
28,234001064
24-32,234001071
29-30,234001072
22-80,234001073
28-12,234001076
22-10,234001080
23-21,234001086
23-40,234001087
59-21,234001275
61-15,234001276
7501,234001277
35-19,234001278
21-15,234001280
29-32,234001281
M5414,234001285
27-41,234001289
912B,234001295
918,234001298
919,234001300
928,234001302
980,234001306
980A,234001307
980B,234001308
988,234001309
914,234001312
35-38,234001316
226,234001319
236,234001320
237,234001321
254,234001322
255,234001323
256,234001324
261,234001325
262,234001326
263,234001327
264,234001328
265,234001329
266,234001330
267,234001331
268,234001332
269,234001333
271,234001334
213,234001335
214,234001336
215,234001337
225,234001338
221,234001339
222,234001340
223,234001341
224,234001342
204,234001344
207,234001345
275,234001347
276,234001348
277,234001349
278,234001350
279,234001351
281,234001352
282,234001353
283,234001354
284,234001355
285,234001356
286,234001357
287,234001358
288,234001359
289,234001360
3301청주-제천,241007022
H10,233000341
23-14,234000761
707,216000001
8118서초-국제대,241003340
23-3,234000767
23-83,234000772
23-11,234000778
23-91,234000779
24-2,234000784
24-12,234000785
38-4,234000801
35-9,234000802
38-41,234000803
38-5,234000804
61-8,234000845
33-1,234000847
923-2,234001407
913-1,234001416
913-4,234001419
911-4,234001421
975-2,234001422
974-3,234001423
960-2,234001424
960-3,234001425
989-1,234001427
989,234001428
989-4,234001429
988-5,234001430
981-1,234001433
987-5,234001435
980-1,234001440
987-4,234001444
991-2,234001445
930-2A,234001447
930-2B,234001448
930-1A,234001449
930-1B,234001450
950-2,234001451
930A,234001452
930B,234001453
20-52,234001455
22-28a,234001457
935B,234001460
5008,234001461
23-96,234001465
24-22,234001466
24-23,234001467
89-2,236000201
29-11,234001473
28-83,234001474
8402,234001477
918-3,234001480
918-4,234001481
930-3,234001482
932-1,234001483
29-92,234001184
29-21,234001189
29-20,234001190
29-41,234001191
29-90,234001192
29-93,234001193
24-10,234001195
29-94,234001199
3000,213000028
20-6,234001205
22-14,234001207
22-31,234001208
23-16,234001210
24-61,234001212
25-10,234001214
25-12,234001215
25-13,234001216
25-81,234001217
24-30,234001221
24-62,234001222
23-95,234001225
28-14,234001226
28-15,234001227
29-11,234001228
21-41,234001229
24-49,234001231
730,234001233
2-26,234001238
30-6,234001240
M7613,234001242
22,200000239
3902청주-인천공항,241003960
11,210000026
76-9,228000211
9305(충주-인천공항),241002680
1560-11,234001256
1552,234001258
55-15,234001262
59-10,234001263
51-19,234001264
51-22,234001265
51-20,234001266
51-21,234001267
58-20,234001269
54-11,234001270
5500-3,234001273
50-2,235000034
4,235000036
4(아침),235000037
13,235000038
14,235000039
17A,235000040
18,235000041
14첫차,235000042
17첫차,235000043
17B,235000044
18아침,235000045
18막차,235000046
3-3,235000047
2,235000048
2-1,235000049
2-2,235000050
10(한시운),235000053
10,235000054
2-4B(전체),235000055
12(공영),235000056
12(A),235000057
12(B),235000058
12(C),235000059
12(D),235000060
15,235000061
15첫차,235000062
15-1,235000063
15-1첫차,235000064
15-1막차,235000065
15막차,235000066
15상행,235000067
15하행,235000068
15-1긴급,235000069
3,235000070
3-1,235000071
3-4,235000072
3첫차A,235000073
3첫차B,235000074
3-2,235000075
16B,235000077
16아침,235000078
16저녁,235000079
952-5,234001492
953-1,234001494
953-4,234001496
955,234001498
961-3,234001501
966,234001503
961-4,234001505
912-3,234001506
988-6,234001508
88-1,200000199
10-6,234001512
918-5,234001513
961-5,234001514
33-31,234001523
37-21,234001525
8409B,234001527
21-92,234001530
21-93,234001531
28-45,234001536
924A,234001541
930-5B,234001546
982-1,234001547
915-4,234001549
971-2B,234001552
918-6,234001554
918-8,234001555
918-9,234001556
23-91,234001558
34-11,234001562
34-15,234001563
292,234001362
293,234001363
294,234001364
295,234001365
274,234001366
12-1,234001368
914-1,234001369
911,234001372
911-3,234001374
950-1,234001376
952-4,234001378
960-1,234001382
912-1,234001386
951-1,234001389
938,234001392
965A,234001393
965B,234001394
965-2,234001395
975,234001398
974-2,234001399
964-1,234001404
3008인천-동송,241007063
906,234001616
9000-1A,234001617
902-1,234001625
902-2,234001626
904B,234001628
905-1,234001629
905-2,234001630
905-3,234001631
940,234001632
941,234001633
942,234001634
943A,234001635
943B,234001636
944A,234001637
944B,234001638
924-1B,234001645
930-1A,234001646
930-1B,234001647
930-2A,234001648
36-2B,234001649
36-6B,234001654
36-8A,234001655
521-1,234001658
930-3,234001670
71,235000003
78-1,235000082
8608부천-울산,241007130
77A,213000025
9560인천-부안,241002480
28-10,234001607
702,235000098
1326동서울-진천,241000030
20-21,234001200
56-3,236000004
56-4,236000005
56-5,236000006
56-6,236000007
400(임시1),200000304
58,236000010
53-1,236000011
59,236000014
70,235000005
79,235000013
37,235000016
48,235000018
21-10,234001230
56,222000089
85,235000026
83-3,235000029
85-1,235000030
28-1,235000031
48-1,235000032
53-7,215000218
53-6,215000010
138-2,236000118
63-3,236000124
59-1,236000125
66-2,236000128
20,236000130
5,236000135
7-3,236000138
20-1,236000142
56-12,236000143
56-2,236000144
68-1,236000147
30-14,222000042
38-2,236000150
73-3,236000151
30-2,222000035
10-1,236000155
63-4,236000157
5-1,236000158
138-8,236000159
138-9,236000160
88,236000161
67-1,236000162
67-2,236000163
59-2,236000164
59-3,236000165
55-5,236000166
138-7,236000167
73-4,236000168
5-2,236000169
10-2,236000170
71,236000171
3800,236000174
1-1,236000175
25-2,207000096
56-13,236000177
3100-1,236000178
74,236000179
59-1,236000180
66-3,236000181
5-1,236000184
20-1,236000185
138-1,236000186
64,236000187
9-1,236000189
76,236000191
5-2,236000192
71-1,236000193
70-3,238000027
58,236000195
110,234001569
38-85,234001571
86,232000038
1550-3A,234001579
83,227000015
904,234001589
2-27,234001591
905,234001598
956,234001600
957,234001601
958,234001602
35-11,234001605
56-8,237000033
61-10,237000034
54-8,237000035
52-4,237000036
52-13,237000037
51-5(황학산),237000038
52-16,237000040
59-1,237000041
59-23,237000042
59-20,237000043
59-7,237000044
61-13,237000045
61-14,237000046
920A,237000048
920B,237000049
921,237000050
922,237000051
960A,237000055
960B,237000056
960-1A,237000057
960-1B,237000058
965-1,237000064
970,237000065
970-1,237000066
971,237000067
970B,237000068
970A,237000069
973,237000072
980-1A,237000075
980-1B,237000076
982,237000078
983,237000079
989,237000080
990A,237000081
990B,237000082
20-2,234000753
20-12,234001197
993,237000086
930A,237000088
930B,237000089
930-2A,237000090
930-2B,237000091
930-3A,237000092
930-3B,237000093
114-1,234000997
931-1,237000095
932,237000096
951,237000098
39-7,238000008
39-1,238000017
39-4,238000020
38-8,238000021
63-2,236000018
1310동서울-남서울대,241000810
57-2,236000020
6,236000021
73-2,236000022
73-1,236000024
60-2,236000027
60-4,236000028
60-5,236000030
60-7,236000031
60-8,236000032
60-10,236000033
60-9,236000034
61,236000035
61-1,236000036
55-1,236000038
30-17,222000173
6-1,236000042
1809동서울-여주,241000590
138-1,236000051
38-3,236000055
3-1,236000059
3-2,236000062
71-1,236000064
870,219000023
39-3,236000076
56-8,236000077
56-9,236000078
56-10,236000079
65,236000081
6-2,236000082
60-3,236000084
60-6,236000085
61-2,236000086
61-4,236000087
56-11,236000088
57-3,236000091
55-3,236000095
57-5,236000097
63-5,236000100
63-6,236000101
57-7,236000103
55-4,236000112
22-1,240000090
09A,226000017
5-6,240000097
8803,241007176
7-6,240000101
7-12,240000103
2000-4,240000105
11,240000106
9-9,240000107
23,240000108
2-7,240000119
3-3,240000123
8505안산-정읍,241001780
37-5,238000031
32-5,239000001
31-1,239000003
1330,239000008
32-4,239000017
32-7,239000018
1330-5,239000020
1330-3,239000022
1330-1,239000026
31-6,239000029
3203제천-정선,241007018
33-7,239000034
33-8,239000035
31-9,239000037
60-2,215000213
32-8,239000042
32-9,239000043
2000,229000021
2802속초-평택,241004200
32-1,239000049
500-1,239000053
3207대전-청주-원주,241006984
31-15,239000056
32-12,239000057
33-15,239000061
33-16,239000062
33-17,239000063
32-13,239000064
32-15,239000066
32-16,239000067
32-18,239000069
32-19,239000070
32-22,239000073
8004,239000074
32-23,239000075
32-24,239000080
32-25,239000081
9-2,236000203
87-6,236000205
87-7,236000206
302-1,214000238
11-2,236000212
6801해운대-하남,241007058
5806전주-평택,241003930
5805목포-고양,241006778
5736전주-포항,241006857
62-1,236000220
59,236000221
988-8,237000006
62-5,237000014
61-9,237000015
54-7,237000023
54-5,237000024
54-10,237000026
59-12,237000027
52-1,237000028
54-2,237000029
56-5,237000030
987-6,237000031
58-10,237000032
33-20,239000133
33-36,239000134
2-7,240000001
2-4,240000005
40-2,240000169
8,240000010
1-6,207000087
1-14,215000162
65,236000233
3-4,240000024
32-5,200000134
9-5,240000030
3,240000031
3-3,240000032
2,240000035
1219동서울-원주,241006938
1201서초-고한사북,241007001
4-3,240000052
1-32,240000129
1-19,240000134
2,227000052
4-5,240000054
4-1,240000055
1-11,240000076
2000-3,240000079
52-2,215000032
123-1,216000091
52-3,215000157
3213아산-원주,241007013
1321-1동서울-괴산,241000890
1315동서울-제-구인사,241006949
1314동서울-세종,241004610
1311동서울-무극-음성,241000650
1308동서울-충주,241003200
공영(학운리),232000020
76-7,228000210
8523부천-광양,241001110
84-2,228000140
1601동서울-청도,241007118
3208,241007229
8206하남-강릉,241006809
8416성남-송탄,241007048
33,232000076
2-2,215000169
90-2,215000199
10A,210000110
77-1,210000107
7,204000111
1319동서울-대소-진천,241000070
29,214000047
8427안산-평택,241100080
5-1,214000048
과천콜버스(DRT),220000025
2-6,215000124
50-6,215000168
24,240000109
6-8,240000022
1716동서울-후포,241007233
9203인천공항-원주,241002040
025,229000160
30-1,239000016
M7154,229000268
90,235000084
38,229000062
24-43,234001091
1600동서울-남원-남해,241006885
5205원주-전주,241002110
8221용인-태백,241004970
9270-1인천-강릉,241002441
871,219000004
8236성남-영월,241004140
8803-2부천-이천,241007142
20-22,230000112
11-1-1,229000085
27-30,234001106
27-20,234001104
27-11,234001103
27,234000538
1715동서울-군위,241007104
1228상봉-원주,241005340
8395-1서수원-제천,241001730
73-1,233000130
32-3,200000236
1323서초-대-혁-진천,241000180
8604이천-울산,241004020
8710용인-점촌-상주,241003820
61-6,215000068
61-4,215000066
1349동서울-괴산,241006819
8458부천-동아대,241001070
8724부천-상주,241001140
1321동서울-증평-괴산,241006946
1334동서울-노은-충주,241006943
1702서울-안동,241006950
1727동서울-문경-상주한방단지,241002770
1712동서울-상주,241000850
4301,241007202
9301,241007201
76,235000007
15-3,214000107
3-3,214000106
8348수원-보령,241003880
9602인천-울산,241007131
9308인천-제천,241007225
순환121B,214000266
85,227000037
085,229000269
012,210000086
1102,241007195
1-7,215000037
8555오산-광주광역,241001990
8607고양-창원,241007123
8540부천-익산,241001060
1810,241007166
2204영월-강릉,241001960
28-1,234000448
1732-1동서울-영덕,241003900
H23,233000282
015,210000081
40-11,240000172
1728동서울-영양,241000560
1731동서울-풍양-안계,241002640
9531인천-담양,241002450
169,222000165
54,215000029
9556인천-정읍,241002550
8520시흥-광주,241007228
8328성남-진천,241000040
8205여주-원주,241007035
5204전주-세종-원주,241002120
8301고양-대전,241000260
1305동서울-보령,241000980
4-1,200000101
3000C,232000125
013-1,210000083
2803속초-용인,241004950
1318동서울-제천,241000870
3-5,214000154
30-9,222000038
1721동서울-영주,241002660
1714동서울-영천,241000410
7-4,210000023
16-1,200000051
8738하남-포항,241006660
5300전세,200000311
8525성남-군산,241001360
922,229000267
M5443,200000279
53-13,215000131
117,204000167
111맞춤형,204000168
8320용인-서산,241004980
1325동서울-충북보건과학대,241000900
8727성남-포항,241007103
24-46,234001168
3030킨텍스-인천,241006926
7803동대구-이천,241004690
01,226000023
91-2,214000083
07-1,226000026
9511인천-고흥,241006837
017B,218000113
9500인천-고창,241006988
02 오매기,226000027
9709A,229000266
8201향남-강릉,241004780
8435성남-동아대,241001590
7701-1포항-예천,241007109
88-1,216000080
8456의정부-동아대,241006974
32A,225000010
8331고양-음성,241006823
1612동서울-현풍-의령,241000970
1718강남-안동,241000200
3301,241007206
74,204000114
8008강남역-동아방송대,241007158
8333고양-논산,241006895
8460고양-안산,241006806
8,221000031
700,241006370
3801천안-하남,241006810
3308대전-충주,241003270
3307대전-제천,241007027
8-1,204000106
3306청주-충주-제천,241007026
3304충주-제천,241007024
60-39,239000124
1723강남-구인사,241006927
3303청주-음성-충주,241007023
화성똑버스02,233000388
8(학통),223000133
90-3,215000200
32,225000008
30-16,222000139
32,204000113
088,229000149
087,229000148
760,223000085
38,233000086
123A,200000269
7601,241007108
7702-1,241007111
7701,241007112
1713,241007113
1708동서울-봉화-춘양2,241007116
1503,241007119
6804-1,241007121
8514,241007122
8713-1,241007124
8722-1,241007125
1710-1,241007126
6701창원-구미,241007127
6701,241007128
P9403(출근),234001717
6,214000168
1346서초-천안,241003150
23,239000079
88-1,204000086
11(학통),223000128
9321인천-진천,241000050
110,204000144
05-1,226000025
02 의왕역A,226000028
8330고양-진천,241000140
1222서초-감곡-원주,241000160
8434평택-부천,241001220
73-2,204000164
8802,241000280
4714성남-김천,241006822
4405김포-성남,241006825
8352,241006830
3600천안-부산,241006833
5403광주-동두천,241006835
4516수원-순천,241006836
02 의왕역B,226000029
1347동서울-세명대,241000880
38-1,234001018
1354,241001020
984-1,234000693
M7731,218000105
7780(퇴근예약),200000323
M2344,222000184
5-4,200000206
8702이천-점촌,241002340
58,210000041
17,233000199
32-2,200000133
32-1,200000065
53-1,215000012
75,236000182
58-4,215000028
H6006,233000280
8210수원-강릉,241004830
8857,241006661
8370부천-수안보,241001150
6201마산-강릉,241006897
8387-1수원-충주,241101640
8325여주-청주,241001940
8324수원-충주,241001680
8323성남-수안보,241001530
8316이천-음성,241002970
8309하남-대전,241003470
8304성남-구인사,241006815
3209대전-원주,241006985
3205충주-강릉,241006860
3204청주-원주,241007019
1506동서울-군산,241000760
7804동대구-여주,241006902
20-1,230000101
50-6,239000106
3005도봉산-와수리,241004260
H2,233000283
2804춘천-용인,241004910
707,223000027
1212동서울-원-태백,241006935
86-1,236000209
6805용인-울산,241007149
8519안양-목포,241001860
8711-1성남-예천,241006979
8726동두천-동대구,241007114
8817성남-여주,241001480
3904청주-김포,241003950
8725용인-포항,241006796
8739하남-동대구,241007115
8362하남-청주,241004650
073,229000163
33-2,233000126
1703강남-영주,241000220
123D,200000277
24-61,230000086
1-18,240000133
017-1,210000088
8312안성-천안,241001820
8314고양-보령,241003430
8341부천-청주,241001200
8347고양-청주,241006966
8353이천-음성,241002971
8361수원-충주,241001681
8522부천-광양,241006853
8536이천-군산,241003620
8537고양-안산-군산,241000290
8539부천-전주,241001080
27-3,200000259
27-2,200000256
27-5,200000260
8459-1,241007236
9201강릉-인천공항,241006952
8-3,223000005
27-31,234000545
N5300-1(성남-인천공항),241007218
8378안산-제천,241001800
8391오산-제천,241002000
8711성남-점촌-상주,241001370
8302대전-안산-시흥,241006964
8503고양-정읍,241000270
8705고양-포항,241004640
8718의정부-포항,241004000
8724-1부천-상주,241006980
8740안산-충주-점촌,241007067
8747고양-상주,241006887
8802-1고양-여주,241006972
1709동서울-경북도청,241002800
7007-1,234000311
1725동서울-주왕산,241000570
66,204000165
12-3,234001584
12-2,234001583
12-1,234001582
11-1,232000120
1-1,236000229
8601고양-울산,241006803
8605부천-서부산,241006986
1324동서울-제천,241000670
1322동서울-무극-음성,241000430
8606부천-서부산,241006842
8807안성-여주,241007085
3812천안-여주,241006983
3811청주-양평,241001910
1224동서울-양양-속초,241006991
1225동서울-양평-횡성,241006992
1332동서울-맹동,241003750
1337동서울-당진,241006844
1344-1동서울-수안보,241007156
1344동서울-충주,241006944
1202동서울-홍천-속초,241007014
2100춘천-강남,241000240
1331서초-대소-무극-음성,241000190
2806춘천-성남,241001570
9202태백-인천공항,241003860
8928여주-인천공항,241005930
8813인천-이천,241002270
8808이천-양평,241007160
8722부천-안동,241001030
27-40,234001107
7603동대구-울산,241007134
8511,241007097
8713고양-안동,241006776
1316동서울-제천,241007081
1704동서울-영주,241002860
940,214000166
40-11,239000059
170,222000221
1302동서울-수안보,241001000
55-2,236000040
8241부천-속초,241001160
7770(퇴근예약),200000322
69,232000016
8865부천-향남,241006862
9273인천-강릉,241006400
1345-1동서울-충주,241000930
1345동탄-충주,241001980
1356동서울-충주,241006981
1504동서울-영광-진도,241003870
1505동서울-해남,241000420
3211당진-원주,241004420
3000,232000061
2808고양(백석)-삼척,241007083
2805고양-삼척,241006925
2800원주-평택,241004400
2807춘천-이천,241004680
9275인천-원주,241002090
9338-1인천-수안보,241006982
9338-2인천-수안보,241102580
1705동서울-상주,241000500
8304-1하남-제천,241007161
8351성남-천안,241001460
5604,224000040
S3355,204000137
8355의정부-세종,241006901
3301,241007231
8224평택-강릉,241002700
8202이천-강릉,241006812
8200안양-원주,241007034
9506인천-완도,241007163
017,210000087
55,215000014
082,229000161
8803부천-이천(청강대),241007082
1800강남역-이천,241004040
036,229000152
33B,214000253
8154서초-평택항,241003400
3700의정부-김포공항,241006020
1711동서울-점촌,241007138
9346인천-증평,241006871
7,200000039
08,226000011
96-1,221000025
03,226000002
9338인천-수안보,241002580
10,214000195
5-5,214000226
5-3,214000228
94,214000085
8241-1안양-속초,241006961
8284철산역-속초,241004460
1701강남-경북도청,241003640
1216동서울-영월,241002230
2-1,215000119
81-1,235000024
9740인천-상주,241002500
9803인천-평택,241003890
22,232000070
034,229000150
5-1,214000227
55,214000224
88-3,214000249
77-1,214000202
16-1,214000240
16,214000198
15,214000197
8311고양-천안,241000340
812,204000175
26출퇴근,222000206
60-1,215000053
10-1,204000099
27,214000046
5,234000007
99,214000199
8246고양-원주,241000320
88,204000169
150,233000253
3903북부-인천,241006880
7-5,214000147
7-4,214000017
52-1,215000009
4201,241007196
32-26,239000083
31-19,239000085
33-19,239000086
33-20,239000087
33-21,239000088
33-22,239000089
33-23,239000090
33-24,239000091
33-25,239000092
33-26,239000093
33-27,239000094
33-29,239000095
33-30,239000096
33-31,239000097
33-32,239000098
33-33,239000099
33-34,239000100
8524부천-전주,241001190
33-36,239000102
100,239000103
8529의정부-전주,241002180
200,239000105
31-21,239000107
31-22,239000108
31-19,239000113
33-50,239000114
33-51,239000115
33-52,239000116
33-53,239000117
33-54,239000118
32-2,239000126
2-4,215000122
8601A,232000098
57-1,214000013
7603-1동대구-방어진,241007133
7-8,214000250
3-1,214000003
1317동서울-구인사(경기2),241007136
3,214000002
3-2,214000163
23-1,210000029
8131-1,241007145
57-2,214000034
57,214000012
8440-1부천-청강대대,241007154
8436-1동두천-이천,241007155
6202-1,241007157
1809동서울-여주,241006955
8204하남-원주,241007162
8339안양-태안,241006270
8860,241006330
53-2,215000228
9320인천-진천,241006420
8357부천-청주,241006430
8723부천-대구,241006460
400-4,200000183
33,240000194
8816,241006540
8261부천-원주,241003730
8345,241006838
1500동서울-김제-부안,241006839
8286파주-강릉,241006846
3000B,232000124
7002잠실-유명산,241006851
7802,241006852
3000A(전세),232000123
24-47,234001559
1301,241007198
33-24,239000127
31-1,239000128
33-19,239000130
33-8,239000131
32-16,239000132
2501홍천-광주광역,241003460
8322,241003480
4705용인-안동,241003500
3300성남-전곡,241003600
30-9,239000137
4305성남-이천-대소,241003700
8545부천-안양-전주,241001170
2301원주-당진-태안,241003810
8712,241004430
4701성남-상주,241004450
8507고양-정읍,241006977
100-2,214000028
7702포항-예천,241007110
4300,241004710
4000,241004720
4200-1,241004730
4100,241004740
330-1,233000084
20-11,234001196
P9403(퇴근),234001718
7001잠실-청심병원,241006780
4200,241006791
5200전세,200000310
1711동서울-문경-점촌,241000440
1708동서울-춘양,241000450
1612-1,241000490
1601,241000520
1720동서울-원주-안동,241000710
8848하남-강변역-인천공항,241007147
8430안산-수원-증평,241006861
8459안산-안성,241003420
1737강남-영덕,241006864
1240동서울-춘천-양구,241006870
6002-1B,233000353
9500(인천공항-정읍),241006855
3805,241007078
3210,241007080
8397,241007084
6203창원-원주,241007089
1357김포공항-연무대(논산),241007096
87-2,236000199
105-2,222000208
109-1,204000104
2801인천공항-강릉,241103010
9343,241103250
7100-1동두천-인천공항,241105900
8467,241106360
8358부천-청주,241106430
2801인천공항-강릉,241203010
8281인천-철원,241005630
1232동서울-화천,241005660
8245평택-춘천,241005680
8257수원-서수원-가평,241005730
7000잠실역-청평,241005760
3805인천공항-충주,241005860
1348서초-충주,241006797
8502문산-광주광역,241006798
1332서초-충북보건대,241006800
9501,241006805
7(학통),223000141
30(학통),223000131
1719,241006813
1203동서울-강릉,241001500
72,219000021
12(학통),223000129
88-4,240000166
5202순천-춘천,241006882
6202김해-원주,241006883
4300-1,241006888
9242인천-춘천,241006891
8527,241006848
8584부천-구례,241006896
3212,241006898
9502,241006899
1301동서울-월악산,241000780
8142,241000800
1350동서울-영동,241007099
1719-1,241007100
51-1,210000090
8518성남-광양,241002820
013,210000082
9810인천-평택,241002490
51-2,210000091
51,210000089
2801삼척-성남,241006814
4800,241003000
2801인천공항-강릉,241003010
땡큐32,222000219
9553-1,241003110
9343-1,241003250
