from_node,to_node,distance,route_id,bus_number,from_ars_id
109900161,109900162,257.33372483753493,109900005,도봉09,10826
109900162,109900017,212.6188880728556,109900005,도봉09,10828
109900017,109000049,182.98684008874582,109900005,도봉09,10813
109000049,109900013,347.5492997869916,109900005,도봉09,10134
109900013,109900012,204.85966780624636,109900005,도봉09,10819
109900012,109000211,263.04315568439984,109900005,도봉09,10821
109000211,109000053,217.2666059351043,109900005,도봉09,10299
109000053,109000055,216.64578298879408,109900005,도봉09,10138
109000055,109000057,223.5597559418239,109900005,도봉09,10140
109000057,109000403,202.40466651566047,109900005,도봉09,10142
109000179,109000058,110.56653458880197,109900006,도봉08,10265
109000058,109000056,199.7675891067795,109900006,도봉08,10143
109000056,109000054,251.14068053652346,109900006,도봉08,10141
109000054,109000052,171.93426086711224,109900006,도봉08,10139
109000052,109900140,169.93916384193128,109900006,도봉08,10137
109900140,109000364,285.07792786253964,109900006,도봉08,10529
109000364,109000050,244.65709381951876,109900006,도봉08,10740
109000050,109900087,174.34327767387907,109900006,도봉08,10135
109900087,109000048,173.515292345269,109900006,도봉08,10540
109000048,109900083,262.5286554017169,109900006,도봉08,10133
109900083,109000077,260.63529576827085,109900006,도봉08,10549
109000077,109900077,261.9967134906058,109900006,도봉08,10162
109900077,109900074,219.56606400569675,109900006,도봉08,10561
109900074,109900071,231.81309811370505,109900006,도봉08,10568
109900071,109900069,166.91021338621354,109900006,도봉08,10573
109900069,109900149,169.0855487111225,109900006,도봉08,10578
109900149,109900150,159.3912641186294,109900006,도봉08,10586
109900150,109900151,100.21731328834343,109900006,도봉08,10593
109900151,109900051,126.56627409205765,109900006,도봉08,10604
109900051,109900152,156.71060939717768,109900006,도봉08,10667
109900152,109900153,158.52385821574453,109900006,도봉08,10722
109900153,109900045,248.39933513395385,109900006,도봉08,10744
109900045,109900154,250.01343663396966,109900006,도봉08,10757
109900154,109900039,130.31002442084866,109900006,도봉08,10778
109900039,109900034,184.5063324483998,109900006,도봉08,10781
109900034,109900030,112.6526013239088,109900006,도봉08,10787
109900030,109900155,103.4469489727181,109900006,도봉08,10792
109900155,109900027,187.83472765113717,109900006,도봉08,10797
109900027,109900024,151.62901504648815,109900006,도봉08,10800
109900024,109900023,137.31765997870895,109900006,도봉08,10803
109900023,109900021,207.3959934248874,109900006,도봉08,10805
109900021,109900020,261.7025454838454,109900006,도봉08,10807
109900020,109000076,264.8636660375964,109900006,도봉08,10809
109000076,109900180,205.47447760365952,109900006,도봉08,10161
109900180,109900017,128.13640974978662,109900006,도봉08,10843
109900017,109000049,182.98684008874582,109900006,도봉08,10813
109000049,109900013,347.5492997869916,109900006,도봉08,10134
109900013,109900012,204.85966780624636,109900006,도봉08,10819
109900012,109000211,263.04315568439984,109900006,도봉08,10821
109000211,109000053,217.2666059351043,109900006,도봉08,10299
109000053,109000055,216.64578298879408,109900006,도봉08,10138
109000055,109000057,223.5597559418239,109900006,도봉08,10140
109000057,109000403,202.40466651566047,109900006,도봉08,10142
109900104,109900003,165.49050372289778,109900007,도봉03,10505
109900003,109900099,112.63223154835552,109900007,도봉03,10511
109900099,109900096,124.76942773740578,109900007,도봉03,10516
109900096,109900093,72.46883705967475,109900007,도봉03,10522
109900093,109900089,231.56390245710637,109900007,도봉03,10527
109900089,108900129,166.8561773238209,109900007,도봉03,10532
108900129,108900124,218.09889191988987,109900007,도봉03,9539
108900124,108900211,229.33270612358925,109900007,도봉03,9547
108900211,108900212,347.74251463198425,109900007,도봉03,9553
108900212,108900177,322.92595624628353,109900007,도봉03,9560
108900177,108000117,184.81949751214236,109900007,도봉03,9567
108000117,108000115,405.14495849726586,109900007,도봉03,9205
108000115,108900003,348.19965322851084,109900007,도봉03,9203
108900003,108900215,287.57450207870755,109900007,도봉03,9895
108900215,109900066,244.97491775716213,109900007,도봉03,9599
109900066,109900009,183.7912842645374,109900007,도봉03,10583
109900009,109900057,83.19751194625249,109900007,도봉03,10836
109900057,109900053,111.20310580171986,109900007,도봉03,10598
109900053,109900050,113.73665808500353,109900007,도봉03,10637
109900007,109900001,81.37610289621223,109900008,도봉04,10504
109900001,109900100,58.33289151127804,109900008,도봉04,10510
109900100,109900097,74.2036160011437,109900008,도봉04,10515
109900097,109900094,130.11423970190754,109900008,도봉04,10521
109900094,108900129,272.95971524317923,109900008,도봉04,10526
108900129,108900124,218.09889191988987,109900008,도봉04,9539
108900124,108900211,229.33270612358925,109900008,도봉04,9547
108900211,108900212,347.74251463198425,109900008,도봉04,9553
108900212,108900177,322.92595624628353,109900008,도봉04,9560
108900177,108000117,184.81949751214236,109900008,도봉04,9567
108000117,108000115,405.14495849726586,109900008,도봉04,9205
108000115,108900003,348.19965322851084,109900008,도봉04,9203
108900003,108900215,287.57450207870755,109900008,도봉04,9895
108900215,109900084,307.35068593213657,109900008,도봉04,9599
109900084,109900067,159.0747511310692,109900008,도봉04,10546
109900067,109900062,79.47934000807597,109900008,도봉04,10582
109900062,109900058,73.73139474513033,109900008,도봉04,10590
110000191,110000192,256.0157788787331,109900010,노원15,11291
110000192,110000193,187.0840727195338,109900010,노원15,11292
110000193,110000374,156.19483023245547,109900010,노원15,11293
110000374,110000201,345.3705608395289,109900010,노원15,11475
110000201,110000202,139.69459522464683,109900010,노원15,11301
110000202,110000207,281.14050402500817,109900010,노원15,11302
110000207,110000208,103.23136148160172,109900010,노원15,11307
110000208,110000237,210.1661363640956,109900010,노원15,11308
110000237,110000225,435.70920908635134,109900010,노원15,11338
110000225,110000227,233.31724328662781,109900010,노원15,11326
110000227,110000239,324.6129950672783,109900010,노원15,11328
110000239,110000352,417.86749664875606,109900010,노원15,11340
110000352,110000354,164.65311280324522,109900010,노원15,11453
110000354,110000315,282.88040586816373,109900010,노원15,11455
110000315,110000273,278.16048901826764,109900010,노원15,11416
110000273,110000272,412.5615637939043,109900010,노원15,11374
110000272,110000289,358.3239247532221,109900010,노원15,11373
110000289,110000157,209.6173885042529,109900010,노원15,11390
110000157,110000156,321.96100458231496,109900010,노원15,11257
110000156,110000150,473.45150925484506,109900010,노원15,11256
110000150,109000179,718.6615112175105,109900010,노원15,11250
109000179,109000058,110.56653458880197,109900010,노원15,10265
109000058,109000056,199.7675891067795,109900010,노원15,10143
109000056,109000054,251.14068053652346,109900010,노원15,10141
109000054,109000052,171.93426086711224,109900010,노원15,10139
109000052,109900167,213.4131057371595,109900010,노원15,10137
109900167,109900168,502.3651641778699,109900010,노원15,10710
109900168,109000111,441.9211340166263,109900010,노원15,10711
109000111,109000109,315.16920885049353,109900010,노원15,10196
109000109,109000107,240.09710085955282,109900010,노원15,10194
109000107,109000105,186.04818170911776,109900010,노원15,10192
109000105,109000102,295.2916554402121,109900010,노원15,10190
109000102,109000100,488.3193407283179,109900010,노원15,10187
109000100,108000385,745.7529401081546,109900010,노원15,10185
108000385,108000014,180.39140130997504,109900010,노원15,10343
108000014,108000015,213.59037795059527,109900010,노원15,9102
108000015,108000017,195.19374244259066,109900010,노원15,9103
108000017,108000018,448.5374561597396,109900010,노원15,9105
108000018,108000019,414.52302339094257,109900010,노원15,9106
108000019,109000135,58.65826110917871,109900010,노원15,9107
109000135,109000134,440.9513830862847,109900010,노원15,10221
109000134,109000133,250.97547751466635,109900010,노원15,10219
109000133,109000236,186.03517737113899,109900010,노원15,10218
109000236,108000016,353.44844806783016,109900010,노원15,10325
108000016,108000193,89.94460332004915,109900010,노원15,9104
108000193,108000384,192.19192481831368,109900010,노원15,9286
108000384,109000099,753.9307796421513,109900010,노원15,10342
109000099,109000101,421.5051713972329,109900010,노원15,10184
109000101,109000104,290.02443044956954,109900010,노원15,10186
109000104,109000106,255.12161549322502,109900010,노원15,10189
109000106,109000108,245.15162875017595,109900010,노원15,10191
109000108,109000110,318.3437304685408,109900010,노원15,10193
109000110,109000216,143.25876194865464,109900010,노원15,10195
109000216,109000410,319.37818781828446,109900010,노원15,10304
109000410,109900169,521.2360452529153,109900010,노원15,10713
109900169,109000053,127.75255025905918,109900010,노원15,10714
109000053,109000055,216.64578298879408,109900010,노원15,10138
109000055,109000057,223.5597559418239,109900010,노원15,10140
109000057,109000403,202.40466651566047,109900010,노원15,10142
109000403,109900181,144.40398214369637,109900010,노원15,10335
109900181,110000152,671.9753743770077,109900010,노원15,10501
110000152,110000679,192.51473198557252,109900010,노원15,11252
110000679,110000144,406.58597307577776,109900010,노원15,11931
110000144,110000145,292.21622625576157,109900010,노원15,11244
110000145,110000146,248.6735400673537,109900010,노원15,11245
110000146,110000265,385.30245962541335,109900010,노원15,11246
110000265,110000266,550.4390448028591,109900010,노원15,11366
110000266,110000346,306.4203761040819,109900010,노원15,11367
110000346,110000353,203.35979237279886,109900010,노원15,11447
110000353,110000351,232.780642053116,109900010,노원15,11454
110000351,110000238,332.94913579761663,109900010,노원15,11452
110000238,110000225,92.11868970691063,109900010,노원15,11339
110000225,110000227,233.31724328662781,109900010,노원15,11326
110000227,110000209,676.5197972967844,109900010,노원15,11328
110000209,110000206,145.32828920992347,109900010,노원15,11309
110000206,110000203,219.04103496655412,109900010,노원15,11306
110000203,110000200,143.3706904460075,109900010,노원15,11303
110000200,110000373,288.4762015075975,109900010,노원15,11300
110000373,110000194,175.10970699266207,109900010,노원15,11474
110000194,110000229,274.8836846925102,109900010,노원15,11294
110000229,110900144,185.77902054754094,109900010,노원15,11330
110000191,110000192,256.0157788787331,109900011,노원14,11291
110000192,110900145,101.34947520141276,109900011,노원14,11292
110900145,110900146,392.0793168784667,109900011,노원14,11843
110900146,110000206,121.07598861990982,109900011,노원14,11845
110000206,110000203,219.04103496655412,109900011,노원14,11306
110000203,110000200,143.3706904460075,109900011,노원14,11303
110000200,110000198,261.01384057665643,109900011,노원14,11300
110000198,110000397,215.24168504388746,109900011,노원14,11298
110000397,110000197,107.88262149341688,109900011,노원14,11500
110000197,110000195,210.93001822974153,109900011,노원14,11297
110000195,109000194,140.37365029090367,109900011,노원14,11295
109000194,109000192,182.18782672942604,109900011,노원14,10282
109000192,109000196,87.01284038019972,109900011,노원14,10280
109000196,109000198,119.56846680296111,109900011,노원14,10284
109000198,108000089,153.26406965149835,109900011,노원14,10286
108000089,108000067,344.8516236329674,109900011,노원14,9177
108000067,108000065,100.90788080370412,109900011,노원14,9155
108000065,109000164,342.39772975283466,109900011,노원14,9153
109000164,109000241,159.0489528124736,109900011,노원14,10250
109000241,109000162,140.42224628489524,109900011,노원14,10330
109000162,109000160,234.1412830869148,109900011,노원14,10248
109000160,109000158,407.33144090511604,109900011,노원14,10246
109000158,109000155,358.6219466479932,109900011,노원14,10244
109000155,109900170,217.55497830609323,109900011,노원14,10241
109900170,109900171,226.52367039456323,109900011,노원14,10700
109900171,109900172,197.0223292515165,109900011,노원14,10701
109900172,109900173,429.518356631765,109900011,노원14,10702
109900173,109900174,286.6341579083151,109900011,노원14,10703
109900174,109000142,236.80210591821145,109900011,노원14,10704
109000142,109000210,181.34781948833427,109900011,노원14,10228
109000210,109000132,317.457839980559,109900011,노원14,10298
109000132,109000130,282.9403776774929,109900011,노원14,10217
109000130,109000128,285.0633912687536,109900011,노원14,10215
109000128,109000126,228.00173198676154,109900011,노원14,10213
109000126,109000189,259.4657876242377,109900011,노원14,10211
109000189,109000141,456.5954219926709,109900011,노원14,10277
109000141,109900175,302.05649446402913,109900011,노원14,10227
109900175,109000218,137.5706712844365,109900011,노원14,10705
109000218,109000217,470.07772619107527,109900011,노원14,10306
109000217,109000148,683.4197630952962,109900011,노원14,10305
109000148,109900176,371.4022119678906,109900011,노원14,10234
109900176,109900177,267.52424723176455,109900011,노원14,10706
109900177,109000156,174.00080158637138,109900011,노원14,10707
109000156,109000159,376.51898775564644,109900011,노원14,10242
109000159,109000161,408.70964888149024,109900011,노원14,10245
109000161,109000163,171.88632513874046,109900011,노원14,10247
109000163,109000242,158.67869146389785,109900011,노원14,10249
109000242,109000165,229.40802932650217,109900011,노원14,10331
109000165,108000379,169.8646429684958,109900011,노원14,10251
108000379,108000066,244.77440046266668,109900011,노원14,9903
108000066,109000199,357.40406203734807,109900011,노원14,9154
109000199,109000197,111.37782782210452,109900011,노원14,10287
109000197,109000193,130.40015619942312,109900011,노원14,10285
109000193,109000195,162.00208729710843,109900011,노원14,10281
109000195,110000196,109.83636722578524,109900011,노원14,10283
110000196,110000243,205.8992858777718,109900011,노원14,11296
110000243,110000396,147.9307834177094,109900011,노원14,11344
110000396,110000199,212.5213151758141,109900011,노원14,11499
110000199,110000201,269.83606256610256,109900011,노원14,11299
110000201,110000202,139.69459522464683,109900011,노원14,11301
110000202,110000207,281.14050402500817,109900011,노원14,11302
110000207,110900147,131.45234913871246,109900011,노원14,11307
110900147,110900148,405.1538488614981,109900011,노원14,11846
110900148,110000229,153.20437502999172,109900011,노원14,11844
110000229,110900144,185.77902054754094,109900011,노원14,11330
110000380,110000230,478.6215981821523,110000002,173,11482
110000230,110000231,154.93911611575132,110000002,173,11331
110000231,110000178,660.2525602806556,110000002,173,11332
110000178,110000181,392.8405169872118,110000002,173,11278
110000181,110000375,258.1067366861714,110000002,173,11281
110000375,110000379,258.27314424870366,110000002,173,11476
110000379,107000055,370.8082723030069,110000002,173,11481
107000055,107000053,266.82851473394845,110000002,173,8145
107000053,107000052,292.1808051075993,110000002,173,8143
107000052,107000050,432.64541007124535,110000002,173,8142
107000050,107000048,301.660568649323,110000002,173,8140
107000048,107000046,295.5752496103792,110000002,173,8138
107000046,107000043,450.06779625347787,110000002,173,8136
107000043,107000041,285.9110445834019,110000002,173,8133
107000041,107000039,396.2845662342139,110000002,173,8131
107000039,107000060,229.6871584968723,110000002,173,8129
107000060,107000062,243.087839342618,110000002,173,8150
107000062,107000064,531.0265523847299,110000002,173,8152
107000064,107000066,698.2562215073877,110000002,173,8154
107000066,107000067,474.1238775717611,110000002,173,8156
107000067,107000068,370.67362375401643,110000002,173,8157
107000068,107000069,470.9668832726767,110000002,173,8158
107000069,100000191,627.0880514132655,110000002,173,8159
100000191,100000193,239.21939303226574,110000002,173,1289
100000193,100000158,432.9895412490068,110000002,173,1292
100000158,100000157,453.82245634085353,110000002,173,1254
100000157,100000156,445.71107973949483,110000002,173,1253
100000156,100000117,457.389592289288,110000002,173,1252
100000117,100000081,272.3515171506211,110000002,173,1213
100000081,100000080,291.65486638927615,110000002,173,1177
100000080,100000155,246.05875523441415,110000002,173,1176
100000155,100000079,262.2686813164774,110000002,173,1251
100000079,100000192,337.9129109901672,110000002,173,1175
100000192,100000078,185.57531970362385,110000002,173,1291
100000078,101000141,237.80936067062225,110000002,173,1174
101000141,101000042,536.6697038504202,110000002,173,2246
101000042,101000032,313.2231578673909,110000002,173,2141
101000032,101000021,510.7463269506833,110000002,173,2127
101000021,101000014,387.56859236992915,110000002,173,2116
101000014,101000011,282.69884789545824,110000002,173,2106
101000011,101000010,282.17535008691794,110000002,173,2103
101000010,101000009,432.1699454669145,110000002,173,2102
101000009,113000055,527.8136342499142,110000002,173,2101
113000055,113000054,342.84936812926935,110000002,173,14145
113000054,113000051,321.4490555248695,110000002,173,14144
113000051,113000088,422.75687061408826,110000002,173,14141
113000088,113000086,295.3454073158864,110000002,173,14179
113000086,113000084,271.304165915685,110000002,173,14177
113000084,113000199,256.85914683912694,110000002,173,14175
113000199,113000120,484.18604857009706,110000002,173,14293
113000120,113000118,223.5619567280679,110000002,173,14211
113000118,112000058,222.32377077589578,110000002,173,14209
112000058,112000433,271.36300405619136,110000002,173,13141
112000433,112000392,334.80118323154386,110000002,173,13143
112000392,112000062,210.06171720867926,110000002,173,13324
112000062,112000033,205.8153656693215,110000002,173,13145
112000033,112000127,424.0199993359009,110000002,173,13116
112000127,113000116,327.32977421587384,110000002,173,13210
113000116,113000117,104.87106496708309,110000002,173,14207
113000117,113000119,207.5192649472803,110000002,173,14208
113000119,113000121,426.314467844104,110000002,173,14210
113000121,113000085,393.0421597799603,110000002,173,14212
113000085,113000087,323.0793869970826,110000002,173,14176
113000087,113000089,262.08109015339477,110000002,173,14178
113000089,113000061,254.12949131389493,110000002,173,14180
113000061,113000052,367.3368509784802,110000002,173,14152
113000052,113000053,285.5655329349854,110000002,173,14142
113000053,113000056,305.2560600467786,110000002,173,14143
113000056,102000133,530.4774100691691,110000002,173,14146
102000133,102000134,425.09682201403723,110000002,173,3227
102000134,101000013,311.84689480137484,110000002,173,3228
101000013,101000006,316.74186662225526,110000002,173,2105
101000006,101000027,343.3134667681058,110000002,173,2006
101000027,101000114,488.28903122872117,110000002,173,2122
101000114,101000043,371.5906969065934,110000002,173,2219
101000043,101000040,556.029579778891,110000002,173,2142
101000040,101000119,93.76842970244648,110000002,173,2139
101000119,101000120,460.1088615861908,110000002,173,2224
101000120,101000135,392.7174873301046,110000002,173,2225
101000135,101000121,372.6640388040914,110000002,173,2240
101000121,101000122,331.92273781795154,110000002,173,2226
101000122,101000123,314.782820843397,110000002,173,2227
101000123,101000136,409.7740362724145,110000002,173,2228
101000136,101000124,424.35382222441626,110000002,173,2241
101000124,101000125,473.39025393127577,110000002,173,2229
101000125,101000164,286.8940861158613,110000002,173,2230
101000164,105000426,315.16272146787327,110000002,173,2273
105000426,105000552,261.98311191698144,110000002,173,6774
105000552,105000092,402.0397765207147,110000002,173,6107
105000092,105000091,484.9117190343749,110000002,173,6178
105000091,105000090,423.44186360075935,110000002,173,6177
105000090,105000089,336.0907732113036,110000002,173,6176
105000089,107000065,708.2373902474424,110000002,173,6175
107000065,107000063,454.9397652638267,110000002,173,8155
107000063,107000061,322.99690754204175,110000002,173,8153
107000061,107000038,162.4920331488327,110000002,173,8151
107000038,107000040,288.7903766679257,110000002,173,8128
107000040,107000042,341.44187715566096,110000002,173,8130
107000042,107000044,195.24701242637553,110000002,173,8132
107000044,107000045,485.3502436232781,110000002,173,8134
107000045,107000047,264.8768412690018,110000002,173,8135
107000047,107000049,350.4105741893628,110000002,173,8137
107000049,107000505,339.1652671138759,110000002,173,8139
107000505,107000051,228.87817257728022,110000002,173,8404
107000051,107000054,371.5935790270914,110000002,173,8141
107000054,107000056,357.3021357509823,110000002,173,8144
107000056,110000182,345.8558491578502,110000002,173,8146
110000182,110000180,305.59780483487174,110000002,173,11282
110000180,110000179,336.3028570395061,110000002,173,11280
110000179,110000245,697.1041037514477,110000002,173,11279
110000245,110000244,148.38224434941122,110000002,173,11346
107000095,107000097,428.5849906037521,110000003,8112,8185
107000097,107000522,125.15941166720899,110000003,8112,8187
107000522,107000130,159.55984349600445,110000003,8112,8239
107000130,107000132,129.88135411448067,110000003,8112,8220
107000132,107000112,181.06106200442855,110000003,8112,8222
107000112,107000110,255.92692651188867,110000003,8112,8202
107000110,108000099,122.77144694481866,110000003,8112,8200
108000099,108000100,819.4204378370059,110000003,8112,9187
108000100,108000101,296.81810488185204,110000003,8112,9188
108000101,108000102,384.56115444496885,110000003,8112,9189
108000102,107000001,470.79498884955683,110000003,8112,9190
107000001,107000003,493.5993008083164,110000003,8112,8001
107000003,107000005,593.6829132831174,110000003,8112,8003
107000005,107000007,645.7012340638933,110000003,8112,8005
110000399,110000089,95.09633312770767,110000004,8146,11502
110000089,110000171,466.18285773103446,110000004,8146,11189
110000171,110000170,277.5291464837668,110000004,8146,11271
110000170,109000114,572.4399603920417,110000004,8146,11270
109000114,109000050,384.4865956807876,110000004,8146,10199
109000050,109000048,347.29971542910255,110000004,8146,10135
109000048,109000361,306.17900640093825,110000004,8146,10133
109000361,109000046,342.8850224107441,110000004,8146,10735
109000046,109000044,181.0511985450337,110000004,8146,10131
109000044,109000215,248.74345505324703,110000004,8146,10129
109000215,110000095,341.03362515977045,110000004,8146,10303
110000095,110000097,202.22995502033604,110000004,8146,11195
110000097,110000098,427.25665219442885,110000004,8146,11197
110000098,110000167,592.0165421780821,110000004,8146,11198
110000167,110000168,342.8726884145631,110000004,8146,11267
110000168,110000169,355.99217697501405,110000004,8146,11268
110000169,110000084,204.32669764067373,110000004,8146,11269
110000084,110000086,342.66891458090873,110000004,8146,11184
110000086,110000144,614.1370065500878,110000004,8146,11186
110000144,110000145,292.21622625576157,110000004,8146,11244
110000145,110000146,248.6735400673537,110000004,8146,11245
110000146,110000265,385.30245962541335,110000004,8146,11246
110000265,110000266,550.4390448028591,110000004,8146,11366
110000266,110000346,306.4203761040819,110000004,8146,11367
110000346,110000347,320.5591904534655,110000004,8146,11447
110000347,110000060,676.5159472774056,110000004,8146,11448
110000060,110000062,209.9686196547699,110000004,8146,11160
110000062,110000002,405.20863398969465,110000004,8146,11162
110000002,110000004,424.2170630697553,110000004,8146,11102
110000004,106000007,542.8830859485604,110000004,8146,11104
106000007,106000009,246.81014728455125,110000004,8146,7101
106000009,106000325,407.71277088068615,110000004,8146,7103
106000325,106000011,222.99257514656668,110000004,8146,7425
106000011,106000013,485.53857039003054,110000004,8146,7105
106000013,106000015,427.8628154268622,110000004,8146,7107
106000015,106000017,772.9219379502853,110000004,8146,7109
106000017,106000019,279.1360200415835,110000004,8146,7111
106000019,106000021,248.27482120039218,110000004,8146,7113
106000021,106000023,252.2297937646869,110000004,8146,7115
106000023,106000475,197.54670597877583,110000004,8146,7117
106000475,106000025,316.00127297539007,110000004,8146,7465
106000025,106000027,751.6428598645479,110000004,8146,7119
106000027,104000028,390.63188007030266,110000004,8146,7121
104000028,104000030,511.21581863190005,110000004,8146,5121
104000030,104000009,416.18494516078647,110000004,8146,5123
104000009,103000117,592.159184714273,110000004,8146,5102
103000117,103000116,283.58297255102957,110000004,8146,4216
103000116,103000115,411.90721915982925,110000004,8146,4215
103000115,103000108,554.2637042166044,110000004,8146,4214
103000108,103000109,542.3134178395961,110000004,8146,4207
103000109,103000110,190.15630396913787,110000004,8146,4208
103000110,103000091,193.96449374297765,110000004,8146,4209
103000091,103000090,335.6678040111223,110000004,8146,4190
103000090,122000067,1696.2981075312005,110000004,8146,4189
122000067,122000068,157.22989731962036,110000004,8146,23169
122000068,122000086,728.303011902795,110000004,8146,23170
122000086,122000095,304.42822424163097,110000004,8146,23189
122000095,122000098,429.03372299671923,110000004,8146,23198
122000098,122000114,595.7347911150462,110000004,8146,23201
122000114,122000115,491.4307122026839,110000004,8146,23217
122000115,122000174,582.4705416878487,110000004,8146,23218
122000174,122000177,498.68781113360154,110000004,8146,23277
122000177,122000180,380.7736952520139,110000004,8146,23280
122000180,122000181,490.86115711850056,110000004,8146,23283
122000181,121000091,284.4690305906036,110000004,8146,23284
121000091,121000090,238.7515694672265,110000004,8146,22167
121000090,121000088,427.1247366274869,110000004,8146,22166
121000088,121000096,289.01021961357986,110000004,8146,22164
121000096,122000184,595.5784619204574,110000004,8146,22172
122000184,122000185,418.6440216623056,110000004,8146,23287
122000185,122000201,495.57106876028814,110000004,8146,23288
122000201,122000202,512.6988641384715,110000004,8146,23305
122000202,122000156,590.746315333148,110000004,8146,23306
122000156,122000157,415.9078353077466,110000004,8146,23259
122000157,122000148,537.4749656121201,110000004,8146,23260
122000148,122000139,343.2619174287718,110000004,8146,23251
122000139,122000094,379.86309349480973,110000004,8146,23242
122000094,122000089,562.9304203601646,110000004,8146,23197
122000089,122000085,509.35428874162324,110000004,8146,23192
122000085,122000069,214.04448195288498,110000004,8146,23188
122000069,122000066,205.6708691250349,110000004,8146,23171
122000066,104000127,1616.143758901624,110000004,8146,23168
104000127,104000123,336.1668329814696,110000004,8146,5220
104000123,104000131,446.1226959287162,110000004,8146,5216
104000131,104000132,496.6861435797848,110000004,8146,5224
104000132,104000142,544.2982810838009,110000004,8146,5225
104000142,104000143,370.6900741186019,110000004,8146,5235
104000143,104000008,828.7071546651533,110000004,8146,5236
104000008,104000029,591.2221599233034,110000004,8146,5101
104000029,104000027,405.3796491550076,110000004,8146,5122
104000027,106000029,311.0167602528642,110000004,8146,5120
106000029,106000028,250.94184516392707,110000004,8146,7123
106000028,106000026,654.9052764321787,110000004,8146,7122
106000026,106000474,268.3702573451635,110000004,8146,7120
106000474,106000024,275.91564851405144,110000004,8146,7466
106000024,106000022,217.46821769849322,110000004,8146,7118
106000022,106000020,250.58356903997327,110000004,8146,7116
106000020,106000018,255.98238139889966,110000004,8146,7114
106000018,106000016,783.2364385099567,110000004,8146,7112
106000016,106000014,423.745009340655,110000004,8146,7110
106000014,106000012,380.77791971783205,110000004,8146,7108
106000012,106000326,352.8239420508329,110000004,8146,7106
106000326,106000010,506.1157124132673,110000004,8146,7426
106000010,106000008,165.77432550533194,110000004,8146,7104
106000008,110000003,495.5550609658476,110000004,8146,7102
110000003,110000001,361.83428333797895,110000004,8146,11103
110000001,110000061,457.6225965410074,110000004,8146,11101
110000061,110000059,213.99538425630095,110000004,8146,11161
110000059,110000316,781.2474431703954,110000004,8146,11159
110000316,110000315,271.03751419793025,110000004,8146,11417
110000315,110000273,278.16048901826764,110000004,8146,11416
110000273,110000272,412.5615637939043,110000004,8146,11374
110000272,110000157,567.8199540377278,110000004,8146,11373
110000157,110000156,321.96100458231496,110000004,8146,11257
110000156,110000155,273.366848495694,110000004,8146,11256
110000155,110000085,485.21480985571645,110000004,8146,11255
110000085,110000083,333.23615075319367,110000004,8146,11185
110000083,110000080,294.1503596203986,110000004,8146,11183
110000080,110000173,400.50282610191886,110000004,8146,11180
110000173,110000172,297.4312335676632,110000004,8146,11273
110000172,110000099,435.17717594257573,110000004,8146,11272
110000099,110000096,472.9257165487027,110000004,8146,11199
110000096,110000094,271.2823085539501,110000004,8146,11196
110000094,109000075,335.57875943050203,110000004,8146,11194
109000075,109000045,389.25855917345353,110000004,8146,10160
109000045,109000047,296.73041131068607,110000004,8146,10130
109000047,109000049,490.6414027328617,110000004,8146,10132
109000049,109000051,281.823228085081,110000004,8146,10134
109000051,109000113,486.7398733556843,110000004,8146,10136
109000113,110000081,580.8871953710862,110000004,8146,10198
110000081,110000082,256.342635422047,110000004,8146,11181
110000082,110000087,209.54498297277024,110000004,8146,11182
110000087,110000088,249.21374367822406,110000004,8146,11187
110000088,110000694,167.37643414154806,110000004,8146,11188
109000011,109000013,537.3666450917,110000005,8101,10011
109000013,109000015,705.393325812355,110000005,8101,10013
109000015,109000017,433.93637329495243,110000005,8101,10015
109000017,108000001,535.7259387464779,110000005,8101,10017
108000001,108000378,446.7519929008914,110000005,8101,9001
108000378,108000003,255.81391987263237,110000005,8101,9013
108000003,108000005,590.2372449368185,110000005,8101,9003
108000005,108000007,739.7172069939504,110000005,8101,9005
108000007,108000009,601.5685175739484,110000005,8101,9007
108000009,108000011,670.3984037626705,110000005,8101,9009
108000011,107000001,777.3092468956435,110000005,8101,9011
107000001,107000003,493.5993008083164,110000005,8101,8001
107000003,107000005,593.6829132831174,110000005,8101,8003
107000005,107000007,645.7012340638933,110000005,8101,8005
107000007,107000009,881.5817873113936,110000005,8101,8007
107000009,100000005,786.5503796084479,110000005,8101,8009
100000005,100000003,510.4359558270078,110000005,8101,1005
100000003,100000002,381.7631713776485,110000005,8101,1003
100000002,100000102,549.6375623072986,110000005,8101,1002
100000102,100000393,465.75738975146294,110000005,8101,1198
100000393,100000391,477.6339332757259,110000005,8101,1018
100000391,100000389,304.525058167642,110000005,8101,1016
100000389,101000058,656.8021552458349,110000005,8101,1014
101000058,101000038,620.2784926136385,110000005,8101,2157
101000038,101000018,516.3338686648633,110000005,8101,2135
101000018,101000020,237.85660952061474,110000005,8101,2110
101000020,101000262,224.33326103551963,110000005,8101,2113
101000262,100000380,329.96404420791345,110000005,8101,2281
100000380,100000384,538.5492218104008,110000005,8101,1007
100000384,100000386,415.03206475646795,110000005,8101,1009
100000386,100000388,345.9252454962769,110000005,8101,1011
100000388,100000390,377.1600318454615,110000005,8101,1013
100000390,100000392,481.3887674536286,110000005,8101,1015
100000392,100000394,383.68466629629205,110000005,8101,1017
100000394,100000109,357.6993005591765,110000005,8101,1019
100000109,100000108,180.40440209197448,110000005,8101,1205
